BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,P_VALUE,PARAMS
49,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae,random forest,0.17260696728371988,0.03173829167106332,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
50,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae,linear regression,0.5024193548387098,0.0039731590031571095,
50,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae,ridge regression,0.4528225806451613,0.010528561561051728,
50,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae,ard regression,0.34475806451612906,0.0575190081456601,
50,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae,svr,0.3157743781463639,6.269411867562004e-05,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
50,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae,decision tree,0.0027588763091454718,0.9728215180366072,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
50,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae,random forest,0.2736114337602701,0.0005714038325172448,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
51,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,linear regression,0.09919354838709678,0.5954860781195518,
51,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,ridge regression,0.12862903225806452,0.4904340115508413,
51,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,ard regression,0.10403225806451613,0.577569052159681,
51,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,svr,0.03167523265248096,0.6956054011870475,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
51,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,decision tree,-0.09378892797799346,0.2457348137452628,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
51,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,random forest,0.21039045191406525,0.008598568988020323,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
52,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae,linear regression,-0.14717741935483872,0.429474435879987,
52,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae,ridge regression,-0.13266129032258067,0.4768193896351455,
52,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae,ard regression,-0.049193548387096775,0.7927036191007251,
52,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae,svr,0.32351099989632226,4.024852810303833e-05,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
52,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae,decision tree,0.2350513536811869,0.003239583948053766,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
52,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae,random forest,0.030027288789619275,0.7107162384051638,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
53,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae,linear regression,0.13911290322580647,0.455450617312125,
53,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae,ridge regression,0.2616935483870968,0.15499909252511673,
53,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae,ard regression,0.3463709677419355,0.05628470717918548,
53,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae,svr,0.438677824696873,1.1340261754280331e-08,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
53,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae,decision tree,0.09102277442724444,0.25999989125185724,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
53,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae,random forest,0.47237543747269706,5.452734869476642e-10,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
54,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,linear regression,-0.06572580645161291,0.7253724932373423,
54,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,ridge regression,0.005645161290322581,0.9759558205230284,
54,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,ard regression,-0.04677419354838711,0.8026939061851267,
54,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,svr,-0.1973676158041533,0.013832642218962993,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
54,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,decision tree,-0.12963574750309587,0.10790544766522846,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
54,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,random forest,0.07503547058765529,0.35344325833397683,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
55,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae,linear regression,0.05725806451612904,0.7596429762524395,
55,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae,ridge regression,0.12338709677419354,0.5084243743035575,
55,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae,ard regression,0.06491935483870967,0.7286151638613648,
55,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae,svr,0.24982758320514376,0.0017184405958153852,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
55,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae,decision tree,-0.019444715272354647,0.8102156170147038,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
55,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae,random forest,0.4594771203278333,1.8116758780629748e-09,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
56,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae],linear regression,0.20080645161290328,0.27872927179347395,
56,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae],ridge regression,0.12701612903225806,0.4959347293416866,
56,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae],ard regression,0.13911290322580647,0.455450617312125,
56,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae],svr,0.20728811775135544,0.009653530595227151,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
56,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae],decision tree,0.038232886298206176,0.6367017112144719,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
56,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae],random forest,0.4959848537427633,5.2975666019718454e-11,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
57,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae],linear regression,0.12258064516129034,0.5112209001524455,
57,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae],ridge regression,0.41532258064516137,0.02015474442777322,
57,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae],ard regression,0.35887096774193555,0.04741218357779175,
57,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae],svr,0.17545389102375572,0.02898652113513725,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
57,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae],decision tree,-0.1775835201390681,0.02706343810143413,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
57,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae],random forest,0.3772954640241473,1.3027070039909184e-06,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
58,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae,linear regression,0.14717741935483872,0.429474435879987,
58,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae,ridge regression,0.4459677419354839,0.011918221524150069,
58,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae,ard regression,0.4391129032258065,0.013458671315386823,
58,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae,svr,0.07783259268885333,0.3357355173135258,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
58,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae,decision tree,0.0977425980055545,0.2263039206161597,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
58,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae,random forest,0.3927703589040679,4.303513295845215e-07,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
59,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae,linear regression,0.16574251520867014,0.3728871560905205,
59,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae,ridge regression,0.2500000000000001,0.17497390386838466,
59,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae,ard regression,0.3572580645161291,0.04849005557206218,
59,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae,svr,0.14361357591274554,0.07462622098839597,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
59,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae,decision tree,0.12653890012666325,0.11665773736774705,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
59,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae,random forest,0.4214640525743088,4.726706711506895e-08,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
60,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,linear regression,0.2991935483870968,0.10203130880055776,
60,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,ridge regression,0.5983870967741935,0.00037690533153599096,
60,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,ard regression,0.6096774193548388,0.0002716618685124425,
60,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,svr,0.2644102870117284,0.0008854330064229221,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
60,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,decision tree,0.10556192104791216,0.19112688509526168,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
60,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,random forest,0.3263493827152978,3.410451311775628e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
61,k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae,linear regression,0.4161290322580646,0.019889577205045243,
61,k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae,ridge regression,0.41975806451612907,0.01873174715106856,
61,k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae,ard regression,0.5395161290322582,0.0017350017706922766,
61,k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae,svr,0.20645375482247405,0.009956080314094652,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
61,k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae,decision tree,0.2013323209715509,0.012003020164633586,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
61,k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae,random forest,0.4312838601534785,2.11420145871212e-08,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
62,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__,linear regression,-0.07137816348402587,0.7027784281034075,
62,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__,ridge regression,0.11451612903225808,0.5395982847411878,
62,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__,ard regression,-0.10967741935483873,0.5569754307236023,
62,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__,svr,0.0905459410820914,0.2625151393450574,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
62,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__,decision tree,0.060659286839058,0.4533873493768793,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
62,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__,random forest,0.03564844957661019,0.6596712528787751,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
63,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae,linear regression,0.12540322580645166,0.5014664593811892,
63,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae,ridge regression,0.34475806451612906,0.0575190081456601,
63,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae,ard regression,0.3790322580645161,0.03548124975303315,
63,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae,svr,0.35154212538749563,7.283068699474919e-06,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
63,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae,decision tree,0.1782753798163255,0.026462622297749185,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
63,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae,random forest,0.14335345468859986,0.0751591357007017,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
64,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae,linear regression,0.010080645161290324,0.9570774372567348,
64,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae,ridge regression,0.12540322580645166,0.5014664593811892,
64,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae,ard regression,0.2782258064516129,0.12963533908689412,
64,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae,svr,0.2101199106460704,0.008686324209216837,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
64,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae,decision tree,0.09172319716352967,0.2563352668070341,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
64,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae,random forest,0.2135797021151044,0.007621705072769182,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
65,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae,linear regression,0.4209677419354839,0.01835843819378296,
65,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae,ridge regression,0.4645161290322581,0.008472747856283103,
65,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae,ard regression,0.5165322580645162,0.0029306002299648174,
65,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae,svr,0.3368013122857937,1.8267914666044643e-05,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
65,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae,decision tree,-0.07118540823647818,0.3787538790197416,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
65,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae,random forest,0.03763262834954749,0.6420068785368681,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
66,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae,linear regression,-0.06351446750697215,0.7342750632996516,
66,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae,ridge regression,0.40645161290322585,0.023269193497061046,
66,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae,ard regression,0.3572580645161291,0.04849005557206218,
66,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae,svr,0.4349628744121321,1.55364020166715e-08,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
66,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae,decision tree,0.14400714844688167,0.07382571716044176,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
66,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae,random forest,0.4501335447100183,4.192991092787692e-09,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
67,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria,linear regression,0.1231979036405079,0.5090797549114894,
67,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria,ridge regression,0.4120967741935484,0.021244789951022008,
67,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria,ard regression,0.4423387096774194,0.012714199149076224,
67,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria,svr,0.356569948687032,5.265451073999415e-06,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
67,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria,decision tree,0.12188385069431093,0.1308401459491598,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
67,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria,random forest,0.4385930856956359,1.1422474398054382e-08,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
68,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,linear regression,0.21895161290322585,0.23665060222315745,
68,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,ridge regression,0.13750000000000004,0.4607443992977018,
68,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,ard regression,0.2250000000000001,0.2236251413324738,
68,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,svr,0.13725002069688813,0.08857064569829602,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
68,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,decision tree,0.0909605120669498,0.26032737810507395,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
68,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,random forest,0.2827345447123784,0.0003645013007276509,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
69,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae,linear regression,-0.2407258064516129,0.19206063349311006,
69,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae,ridge regression,-0.21048387096774201,0.25572438396307856,
69,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae,ard regression,0.04838709677419355,0.7960302182567857,
69,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae,svr,0.053258113662110654,0.5104364161875711,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
69,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae,decision tree,-0.005569154361969168,0.9451689557088034,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
69,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae,random forest,0.07352184071610099,0.3632649249940377,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
70,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae,linear regression,0.020161290322580648,0.914272471805402,
70,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae,ridge regression,0.15645161290322582,0.400637768715729,
70,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae,ard regression,0.34274193548387105,0.05909174011076347,
70,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae,svr,0.1475777157009089,0.06687659524499766,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
70,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae,decision tree,0.2713969861893128,0.0006358168035246848,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
70,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae,random forest,0.2417946839061649,0.0024369745555492977,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
71,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae,linear regression,-0.08870967741935484,0.6351041874688885,
71,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae,ridge regression,0.0778225806451613,0.6773193820965928,
71,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae,ard regression,0.6439516129032259,9.276902070596494e-05,
71,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae,svr,0.4362603320300275,1.3924654604563398e-08,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
71,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae,decision tree,0.07864609940664738,0.33069349878823906,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
71,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae,random forest,0.4897108773689983,1.0016634723441206e-10,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
72,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae,linear regression,0.40403225806451615,0.02418402959747212,
72,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae,ridge regression,0.3463709677419355,0.05628470717918548,
72,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae,ard regression,0.5870967741935484,0.0005167059398963794,
72,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae,svr,0.3571489005497627,5.070593107756376e-06,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
72,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae,decision tree,0.12557027223168166,0.11950573755945858,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
72,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae,random forest,0.3531899952348232,6.552482979951136e-06,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
73,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae,linear regression,0.13951612903225807,0.4541322584746682,
73,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae,ridge regression,0.33830645161290324,0.06267067867059957,
73,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae,ard regression,0.2616935483870968,0.15499909252511673,
73,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae,svr,0.2827704846075071,0.0003638452277796535,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
