ID,Unassigned;p__;c__;o__;f___0,Unassigned;p__;c__;o__;f___1,k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae_1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f___0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f___1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae_0
d21.25,0.24981200370207646,-0.4682146394818986,-0.17962528347100146,-0.28802771765301916,-0.25994641267439683,-1.0949076732113645,-0.23188642360976988,-1.0197909570859676,0.1675771015097387,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.1947303215517633,-0.4392319700088409,-0.8499908099208645,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.3303141149730112,-0.45002828363924524,-0.11343781113140576,0.25868377995072245,2.8201532579185162,-0.5431610379728553,1.2199791342103752,0.027771412211936724,-0.08093988924379045,-1.3529634196224825,-0.40927970589873724,0.07556740422840695,0.10982740424046235,-0.3289350616070605,-1.18180595143338,0.44565474990360365,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,0.1895473856410627,-0.5632564600191411,-0.13083645494613536,-0.39894038448661706,-0.15979550437376958,-0.2932702976818528,-0.4562979583850045,-0.23238984157466702
d24.32,0.11933357323574097,0.47434605799640495,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.48726336043360624,-0.27022958160211197,-1.5458334352329162,-0.060913486202328,-0.3817817484832254,0.0004801617580354979,-0.21817285576747986,-0.33318627284968594,-0.44941465798963204,-1.0794893558375334,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.20556016441863992,0.41372268363348075,0.12432463076797517,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.5431610379728553,-0.3224930035513582,0.5367067435236439,-0.3150733338648583,-1.4260547168217563,0.2502055703632941,-0.3386149854773777,0.5037538294866125,-0.24072225090322888,-0.49943449418993413,-1.2010147194761172,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,-0.07799597952897748,-0.22704887505065835,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.01928103966736439,-0.461529066790312,-0.23238984157466702
d11.33,0.14412865424022378,-0.4474017949114513,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,1.6895016320288114,-0.40758632511649107,-1.616136692581861,-0.35028341512106637,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.18800344046755935,0.7703822772199119,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.26689889046108783,-0.24536606837886604,-0.11343781113140576,-0.21776732422798545,-0.33221263669507256,0.39263035905331933,-0.3019441783924588,0.06053606481263018,0.41575031297423715,-0.737618199213974,-0.5090456828671156,0.0955372100676243,-0.07439767687983108,-0.3289350616070605,-1.2194213040750157,-0.10542054056105918,-0.38864008341507694,-0.23089835280385282,0.8352702019870217,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,1.0716333257354136,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.23238984157466702
d11.28,0.2621055721473223,-0.4706356843349425,-0.17962528347100146,0.4908668695724023,-0.030687497804096114,0.08093558236249392,-0.3060836846959409,-0.2433361813256183,-0.14845648832211109,-0.2575239883528346,-0.007884328121119201,-0.21817285576747986,-0.33318627284968594,-0.2948508851926845,1.005134816185093,-0.10855590250487773,-0.16337072968236346,5.07379519669914,-0.1090635343655897,0.19814527820089606,1.1306018756820158,-0.8297493845967786,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.5431610379728553,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-1.4021804434221983,-0.4163705967599343,0.26694846889571067,-0.1848044663814798,-0.3289350616070605,-0.8929824761304883,-0.12816212516226544,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,-0.12230014405400164,-0.5547783454853608,-0.13083645494613536,0.061301147787951524,-0.15979550437376958,-0.2932702976818528,1.1966861854368764,-0.23238984157466702
d15.24,-1.0671525618736648,-0.20885704959014104,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.8816706169682309,-0.24534196324935964,0.3142307943187604,0.39850987417656747,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.8564206180855707,-1.2452162070803126,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-1.389614965496783,0.44456803076587925,-0.11343781113140576,-0.21776732422798545,0.7320242728033394,-0.5431610379728553,-0.3019441783924588,0.06053606481263018,2.171486411011173,0.4593583296120659,-0.5676872562832438,-1.0381004245572247,1.334852817393059,-0.3289350616070605,0.4060072268826602,0.02794765183690923,-0.38864008341507694,-0.23089835280385282,3.952282954038021,0.023967809388110307,-0.5940103091294141,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,1.9791618043255463,-0.23238984157466702
d32.32,0.705397206179951,-0.24944113300538906,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.9026925949810415,-0.24401544869585048,0.062476046487670286,0.3178271146829985,-0.33138878900916074,-0.0029120722485903245,-0.21817285576747986,-0.33318627284968594,0.04572404287882393,-0.6509257913974003,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,0.3788958880470285,3.371962203438094,-1.9108571618598023,-0.11343781113140576,-0.21776732422798545,0.9759399568966088,-0.5431610379728553,0.9997837559423198,0.032511877788282,0.1926542634258839,-1.1630169116603468,-0.4364554622702711,0.09866750405489369,0.012019163211726549,-0.3289350616070605,-1.0825759248800768,-0.08281001808317585,-0.38864008341507694,-0.23089835280385282,1.2691436552793172,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.23238984157466702
d28.26,0.20562246967509235,-0.45951213423365145,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.7180348752290558,-0.2556675944891505,1.2146277269169237,-0.9123789067128496,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-1.2990242264330465,-1.1070761438288939,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.4844889159478686,-0.011319508756747424,-0.11343781113140576,-0.21776732422798545,1.458073873053382,-0.5431610379728553,1.446184341074674,0.02290156433063886,3.2929497447231397,2.5012823316656267,-0.7201270697387842,-1.4171592561538593,0.6654450872524184,-0.3289350616070605,3.017225584325821,0.11707236356690787,-0.38864008341507694,-0.23089835280385282,2.7287402003601002,0.30222126000443167,-0.5995733842737875,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.23238984157466702
d28.18,3.897899380705289,1.339122130052576,-0.17962528347100146,1.0619462648181173,0.15559977058770272,-2.852425245152796,7.5423427635219635,0.9258081743176934,-1.0713724649005578,0.24595259678687492,-0.0417761735589676,4.016469745813575,-0.33318627284968594,-0.7069079970645061,-0.06604200943322758,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.43311777772178506,-0.41799269314560605,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.5431610379728553,-0.3937500967832707,2.187922235642374,-0.4659392281949037,-1.3189405991023213,-0.4220618978247881,0.20221342600336595,-0.10708733412939837,-0.3289350616070605,-0.45300983854786436,-0.18627327245979663,1.2445454352148366,5.695962524168213,-0.5771093462792191,-2.0626824282707874,-0.0343293651139646,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,0.9308306067118711,-0.461529066790312,-0.23238984157466702
d11.15,0.23017622433858534,-0.4643476497811279,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,1.256770816923137,-0.3802804396455934,-0.43667666120296755,-0.8713295948829507,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,0.206218731263324,-0.04166400898868922,0.9045417226014444,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.15774422011274122,-0.3034738158109035,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,1.546260168798363,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-0.2713798151743331,-0.5606616362617608,0.29417208236275133,-0.6033065630413612,-5.678854975789252e-05,-0.6938662609115251,-0.24679752588868586,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,0.45426878899377104,-0.5337248296093188,-0.13083645494613536,2.3299013277680243,-0.15979550437376958,-0.2932702976818528,-0.4411494007345788,-0.23238984157466702
d38.34,-1.7040953255775009,-0.0834201590227757,-0.17962528347100146,-0.12012710113134885,-0.44240116672518365,-1.1643187241735458,-0.22750649469824755,0.9646212500289743,0.05312430348202967,-0.23895608722141615,-0.009134238154326924,-0.21817285576747986,-0.33318627284968594,-0.572405983440938,-0.935406168387895,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,0.9795116523837366,-1.0080794011152732,0.2614840016324114,-0.11343781113140576,-0.21776732422798545,0.008092256518908197,-0.01906322888719455,-0.38685868750804475,-0.3521996859715159,6.729397398181068,1.9040535506199339,-0.32478451388336443,-0.6626873829017388,-0.03543389002647816,-0.3289350616070605,1.0923049947682006,-0.22636659812048057,-0.38864008341507694,-0.23089835280385282,1.5322639725924085,-0.5078690088442643,-0.45136113529162497,5.1023846305886025,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.4461933293692119,-0.23238984157466702
d18.8,-0.17460167313424496,0.4355356239846355,-0.17962528347100146,-0.2434832801932558,-0.46909918097348613,-1.2057717668183234,-0.22489075300533823,-2.2837380634812128,-0.32634525820786037,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,0.1574407473910002,0.07229781879478708,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.9430128587495555,0.22972235427752252,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,1.127924667266218,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-1.345150824327146,-0.3990140743820242,0.08543142123580397,0.06089846012619179,-0.17111610798811763,-0.7326684574453447,-0.329997021055252,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,0.023416599263861936,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.23238984157466702
d8.36,0.25908040320676734,-0.4700399199947723,-0.17962528347100146,-0.2447508478983083,-0.46314747724487276,-0.6743109562781788,-0.2584266314736553,-2.059765091391956,-0.261395963228123,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,0.1755624684138129,0.29340489894030314,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,0.6268445148197338,-0.5818139217714621,0.10648214093588211,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,4.603895412551335,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-1.4837077821679938,-0.39008105141496846,0.21966435423387523,-0.11255504390162115,-0.14197621556309656,-0.9299908856635097,-0.19768835427648462,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,-0.06505562742198136,-0.5701324592367208,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.44994375039612944,-0.23238984157466702
d0.4,0.2513572207190466,-0.46851894817163614,-0.17962528347100146,0.28242014458422016,1.940450900633022,-0.5742425406127198,-0.2647410805538484,1.850835262385436,-0.23310348540843895,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.028053587742846275,-0.6345997191909317,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,0.5050958784902351,-0.4278811186691022,2.1928186367434876,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.5431610379728553,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,0.9298969236414489,0.4799933507112776,-1.2713679157950581,0.19480249098306157,0.6674552653758518,1.3739929797615762,-0.2652711735868182,-0.27618264169661355,0.763540766959778,-0.5771093462792191,1.974826935596386,0.1247966005158997,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,1.3360542807783196
d11.4,0.9353586521890002,-0.13958232853795485,-0.17962528347100146,0.022652944978286703,-0.12465053495068598,1.0675947852066332,-0.36834318240490366,0.5860443090742535,0.27558361174706714,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,0.8736090970156407,0.2737894188856571,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.2276099894928443,-0.35416978115502207,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.5431610379728553,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-0.49826761204494685,-0.5511939523361281,0.1225103327505473,-0.1736758871336431,0.5391926499350208,-0.19228074389784058,-0.1130018447963646,0.12325359085897808,-0.27782573902743785,-0.5771093462792191,-0.9319504665864798,7.2596946082951135,-0.13083645494613536,0.7092081618311101,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.23238984157466702
d32.8,-0.43753750604582675,-0.3328508514793241,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,4.652606850444809,0.6356129266950654,0.11988520008968438,0.010084626455163219,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,1.285444011861078,1.400523838219904,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,1.6221044258489026,-0.9653667819782339,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,0.6942408331700681,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-0.5589068418627056,-0.5294768359357828,0.03484552115411587,-0.030180379012328184,1.716139998402681,-0.19009818715334462,-0.1336035646976974,-0.38864008341507694,-0.23089835280385282,1.2904875362552326,-1.056342956581282,-0.3042495536296508,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.4434251271713579,-0.23238984157466702
d38.27,0.20526615348216334,-0.4594419627867856,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.43359185676366385,-0.27361632430936383,-0.5472849561098108,-0.9940699211948663,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,0.677729535727915,-0.5496033494132923,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.17819358230014376,-0.3251920105711251,-0.11343781113140576,-0.21776732422798545,0.2874839461214992,0.02907106865753035,-0.3019441783924588,0.06053606481263018,1.2285292846277616,0.7283462791823927,-0.2666133756906085,0.1778814420218996,-0.5727241173683274,-0.3289350616070605,-0.17003061334843644,-0.2202895893037908,-0.38864008341507694,-0.23089835280385282,2.8775448718914034,-2.8354791500535006,0.22106938375518112,-0.13083645494613536,-0.255445955161018,-0.15979550437376958,-0.2932702976818528,-0.4280406561193479,-0.23238984157466702
d35.33,0.256545441220356,-0.4695406949977995,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.031720650716026005,-0.2989749277259211,-0.4881656129885273,-0.13085289255749913,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.8705921170985794,-0.6194679801988449,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,2.470033954673049,1.565024352255756,-0.11343781113140576,-0.21776732422798545,1.8510041545318074,-0.5431610379728553,0.47243264564636145,0.04386493072094716,1.7868336107384206,0.6644351315574697,-0.6283739594343805,-0.9756942074957864,1.2405072223115954,-0.3289350616070605,0.5222193409126741,0.20645770577425068,-0.38864008341507694,-0.23089835280385282,-0.21100736290544173,-0.29028857928417073,-0.5097205182000443,-0.13083645494613536,0.06664323406831145,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.23238984157466702
d4.27,0.20160008648618338,-0.4587199826171495,-0.17962528347100146,0.02962481229891938,-0.2256387247993566,1.2312966254968127,-0.37867298455048753,-1.0092794637933187,0.03881487518182994,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,2.350923239432895,2.575874625635633,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.2822011486575514,-0.018355803092407447,-0.11343781113140576,-0.21776732422798545,1.2247995526047113,0.7766429829095925,0.0936226565507935,1.73251507925539,-0.2882962490158463,-1.5234722624036834,0.696935323885465,0.22102447784222518,-0.18739797756608184,-0.3289350616070605,-1.1880218547226744,-0.08826016690839189,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,-0.22347278270614904,-0.15979550437376958,1.158517114098794,-0.461529066790312,-0.23238984157466702
d4.18,0.2621055721473223,-0.4706356843349425,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.2815222913741645,-0.2832121145585996,-0.5809249830537792,-1.0758267773045582,-0.20735502469115036,-0.01126148370766352,-0.21817285576747986,0.3519179185682389,0.3513752140315252,0.8400782576509103,-0.10855590250487773,3.576001490056589,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-1.4202158478344362,0.4607581304117207,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,2.450462572332585,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,-0.45316789464007684,-0.5269207892220729,0.03309039825760549,-0.09943650067305375,-0.3289350616070605,-0.38656557442803485,-0.1850918277370769,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,-1.8285857768285931,-0.09711872602622705,-0.13083645494613536,6.523209200880223,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.23238984157466702
d0.26,0.24368927690848888,-0.46700885482659443,-0.17962528347100146,-0.2663234952922794,-0.3618558417614339,-0.02398705512564113,-0.025610669809919398,0.08832757269686436,0.021570294527405318,-0.38849229815915054,-6.36821174921728,-0.21817285576747986,12.370534151519692,1.4138094296884596,-0.2644659676707017,-0.10855590250487773,-0.16337072968236346,15.543894771119568,-0.1090635343655897,-0.46256927130863434,-0.8941412153046991,0.24057510434533141,-0.11343781113140576,-0.21776732422798545,-0.32925340780476087,0.9030093524533126,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,1.8086738538766616,0.8776194645315206,-2.4294080306101087,1.2251046155648013,-0.3289350616070605,0.9509189729470048,-0.19280536570398812,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,0.05879419914725139,1.149362099486903,-0.13083645494613536,-0.28833284800306136,-0.15979550437376958,0.06023874775065247,-0.461529066790312,-0.23238984157466702
d38.31,0.24922143222620438,-0.4680983347622086,-0.17962528347100146,1.2393569380594125,-0.5729869854922964,-0.2535226107547512,-0.28497893135446084,-0.21716892102486363,-0.14491118808916864,2.639484708755603,0.062401387662534724,-0.21817285576747986,3.323516303457161,-1.057383565487319,-0.7629123820317167,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,0.9293688248723169,1.609423629187969,-0.993942908758702,-0.11343781113140576,-0.21776732422798545,1.2614035857027701,-0.5431610379728553,2.569118962714044,-0.0012734794883440725,-0.28436677275979744,0.30691572022144314,2.399447714556773,-3.881784808550888,9.13019081566236,-0.3289350616070605,-0.7624129736731905,0.8751566631842764,0.5471436721705912,-0.40039730594094397,0.10156664047638715,-0.254173025971699,-0.5194074252852694,-0.13083645494613536,0.027840266798856612,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,1.2716959647520327
d38.2,-0.8640550134914846,-0.24885424620286756,-0.17962528347100146,-0.43278005395390234,0.9953773093160772,2.4721155341711345,0.8159616572124471,1.1973634130790498,0.924039791574013,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.8764527742796719,-0.30145162900581424,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-1.208867554983667,0.3510987986082133,-0.11343781113140576,-0.21776732422798545,1.8591860158399562,-0.5431610379728553,-0.3019441783924588,0.06053606481263018,-0.3318965319132882,0.5017055166399204,-0.63751666082547,-0.5082836333049708,0.5263438585836498,-0.3289350616070605,1.1302366677704705,-0.09473045542270843,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,1.696386618891598,0.004210014616087372,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.44695882098990797,-0.23238984157466702
d38.6,-4.369460420286008,0.4414858902474296,-0.17962528347100146,-0.27581371584087294,-0.3172957123109232,0.29977246247804007,0.22212113527739372,1.515025885042361,0.014070811891808463,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,0.64626305133397,-1.0646612083718756,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-1.063253964335425,0.27073091505824487,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,0.09290308802219718,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,4.152474147679651,1.8747515084847177,-0.9387309771094985,-2.521924019264758,-0.3289350616070605,2.319327186708265,-0.2599766793576153,-0.38864008341507694,-0.23089835280385282,0.06289366136838215,-0.5836243721134102,-0.3775550175274235,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.23238984157466702
d11.3,0.25490912921146514,-0.4692184464346794,-0.17962528347100146,0.16272723011372434,-0.19868241368716213,0.5489093592146488,-0.33561344756015443,1.2537717466437095,0.4300911203127926,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,0.7445519003654992,-0.6667489480602513,3.1792912971416296,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,1.867849514146878,-1.1159437795837333,-0.11343781113140576,-0.21776732422798545,-0.4299882780885969,-0.5431610379728553,-0.3019441783924588,0.06053606481263018,-0.4659392281949037,0.0861319778059165,-0.6019730847925018,0.1556732461171147,-0.48522339493190736,0.11581321306690515,0.36996292630548855,-1.4062647403429556,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,-1.075084359238761,-0.29922273804637434,-0.13083645494613536,0.5663429742733925,-0.15979550437376958,1.08811919448916,-0.4339692610528874,-0.23238984157466702
d15.26,0.25846905718374663,-0.46991952402113335,-0.17962528347100146,-0.18948785790007186,-0.17240212366665011,-0.6031423780968669,-0.26291746267196264,-0.7487098669484895,0.26343564688455223,-0.0578108381184259,-0.021328145409607684,-0.21817285576747986,-0.33318627284968594,0.437226163261431,1.1918223894899875,-0.10855590250487773,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.5688336193186747,-0.5075135649596852,-0.11343781113140576,-0.21776732422798545,1.7580535849970387,-0.5431610379728553,1.048639321673819,0.0314600930987727,0.04654430210320783,-0.7238554237840316,0.2883150722809758,-0.16726437885600218,0.28594706504743217,-0.3289350616070605,-1.3068298190250491,-0.07070284371248706,-0.38864008341507694,-0.23089835280385282,-0.5771093462792191,0.3749378122752861,-0.5680813902963334,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.23238984157466702
