BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,P_VALUE,PARAMS
50,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella,linear regression,0.233123673198113,0.0413106742735298,
50,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella,ridge regression,0.22085808927914188,0.053578189749544924,
50,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella,ard regression,0.27651296072348697,0.014917655778300412,
50,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella,svr,0.1815551450092183,0.00034282307139487945,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
50,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella,decision tree,-0.030565176611867875,0.5498921854250323,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
50,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella,random forest,0.1554640085170843,0.0022198419196400427,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
51,k__Bacteria;p__Firmicutes,linear regression,0.4071454860928545,0.00023801980435830586,
51,k__Bacteria;p__Firmicutes,ridge regression,0.4068825910931174,0.0002404566083506729,
51,k__Bacteria;p__Firmicutes,ard regression,0.4913507545086492,5.6920433427980945e-06,
51,k__Bacteria;p__Firmicutes,svr,0.3844138153170733,5.250744677310682e-15,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
51,k__Bacteria;p__Firmicutes,decision tree,0.16597647364619314,0.001080026973024648,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
51,k__Bacteria;p__Firmicutes,random forest,0.4825102248043753,7.606030591434655e-24,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
52,k__Bacteria;p__Firmicutes;NA,linear regression,0.5285503969714496,7.774443078975009e-07,
52,k__Bacteria;p__Firmicutes;NA,ridge regression,0.5315736894684262,6.543291963250931e-07,
52,k__Bacteria;p__Firmicutes;NA,ard regression,0.5514485514485514,2.0182852849644718e-07,
52,k__Bacteria;p__Firmicutes;NA,svr,0.3614452422390275,2.519330922582838e-13,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
52,k__Bacteria;p__Firmicutes;NA,decision tree,0.21354842898556395,2.385829298080613e-05,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
52,k__Bacteria;p__Firmicutes;NA,random forest,0.4244639267046486,2.853468719060476e-18,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
53,k__Bacteria;p__Firmicutes;NA;NA,linear regression,0.26428834323571165,0.02019791100992064,
53,k__Bacteria;p__Firmicutes;NA;NA,ridge regression,0.29609863820390137,0.008931361541402423,
53,k__Bacteria;p__Firmicutes;NA;NA,ard regression,0.3850885956149114,0.0005436773953472132,
53,k__Bacteria;p__Firmicutes;NA;NA,svr,0.34567352291034786,3.020236479929117e-12,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
53,k__Bacteria;p__Firmicutes;NA;NA,decision tree,0.29616466112482365,3.1090280722904824e-09,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
53,k__Bacteria;p__Firmicutes;NA;NA,random forest,0.5204421595206964,4.158975397018234e-28,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
54,k__Bacteria;p__Firmicutes;NA;NA;NA,linear regression,0.3618223881381776,0.0012235023708431069,
54,k__Bacteria;p__Firmicutes;NA;NA;NA,ridge regression,0.3754403491245596,0.0007666280741988673,
54,k__Bacteria;p__Firmicutes;NA;NA;NA,ard regression,0.4931384405068615,5.200018545652916e-06,
54,k__Bacteria;p__Firmicutes;NA;NA;NA,svr,0.3592197276917135,3.607115745026053e-13,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
54,k__Bacteria;p__Firmicutes;NA;NA;NA,decision tree,0.19835853762209327,8.912979015940874e-05,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
54,k__Bacteria;p__Firmicutes;NA;NA;NA,random forest,0.4469446516841444,2.643166347479096e-20,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
55,k__Bacteria;p__Firmicutes;NA;NA;NA;NA,linear regression,0.4554978639894017,3.1476187086336855e-05,
55,k__Bacteria;p__Firmicutes;NA;NA;NA;NA,ridge regression,0.4683211525316788,1.7452453901096866e-05,
55,k__Bacteria;p__Firmicutes;NA;NA;NA;NA,ard regression,0.3928702876071297,0.0004088960306290154,
55,k__Bacteria;p__Firmicutes;NA;NA;NA;NA,svr,0.3711739204181537,5.0758218838930836e-14,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
55,k__Bacteria;p__Firmicutes;NA;NA;NA;NA,decision tree,0.18328621685624694,0.00029998369462760053,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
55,k__Bacteria;p__Firmicutes;NA;NA;NA;NA,random forest,0.4990089584810066,1.2375355685613644e-25,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
56,k__Bacteria;p__Firmicutes;c__Bacilli,linear regression,0.4641735130207133,2.117503113462305e-05,
56,k__Bacteria;p__Firmicutes;c__Bacilli,ridge regression,0.4766023450233976,1.1773720246366111e-05,
56,k__Bacteria;p__Firmicutes;c__Bacilli,ard regression,0.4551501130448498,3.197320224207567e-05,
56,k__Bacteria;p__Firmicutes;c__Bacilli,svr,0.31209639624691826,3.826922115462596e-10,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
56,k__Bacteria;p__Firmicutes;c__Bacilli,decision tree,0.012524129803926164,0.8064938113935838,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
56,k__Bacteria;p__Firmicutes;c__Bacilli,random forest,0.22407179766317398,9.042906386034464e-06,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
57,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,linear regression,0.21854461328145533,0.056196864367196536,
57,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,ridge regression,0.22664177927335816,0.047465973533514456,
57,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,ard regression,0.18799621431200367,0.10156524540105556,
57,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,svr,0.2726079987781698,5.4846315807601735e-08,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
57,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,decision tree,0.20120299321005544,7.01481016126548e-05,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
57,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,random forest,0.2551957458840852,3.868903785668797e-07,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
58,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae,linear regression,0.43254682882475054,8.542355288162381e-05,
58,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae,ridge regression,0.4488932120511068,4.226244097710895e-05,
58,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae,ard regression,0.5819706609180292,2.8369424897510433e-08,
58,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae,svr,0.2947845843271831,3.7056287931129916e-09,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
58,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae,decision tree,0.02972087114954125,0.5609723630125947,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
58,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae,random forest,0.4293644688074501,1.0591770071840819e-18,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
59,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,linear regression,0.2900505469412701,0.010502946277614479,
59,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,ridge regression,0.3829591461170409,0.0005870476623419321,
59,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,ard regression,0.5216099689783901,1.1477120957189196e-06,
59,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,svr,0.2829759223901327,1.6023147165755402e-08,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
59,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,decision tree,0.1976323791276575,9.469828697940708e-05,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
59,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,random forest,0.3771163824182476,1.8570604630921885e-14,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
60,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae,linear regression,0.21072487200670706,0.06583084099938616,
60,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae,ridge regression,0.2709921657290078,0.017132916908897112,
60,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae,ard regression,0.23074294126925704,0.04348964471113504,
60,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae,svr,0.2467743775565893,9.470134400338171e-07,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
60,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae,decision tree,0.07582565978371572,0.13751526246566775,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
60,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae,random forest,0.2254916716856239,7.90464950124756e-06,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
61,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,linear regression,0.350178441161417,0.0017960820790486399,
61,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,ridge regression,0.4662179925337821,1.925618494486722e-05,
61,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,ard regression,0.5101477469898522,2.14357459838182e-06,
61,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,svr,0.3246795310555824,6.6815359281576e-11,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
61,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,decision tree,0.03705791963836825,0.4684436788107754,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
61,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,random forest,0.18536547464432948,0.00025513589038925476,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
62,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae,linear regression,0.4736053420263946,1.3592229860019193e-05,
62,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae,ridge regression,0.5719017824280981,5.540367602461743e-08,
62,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae,ard regression,0.5186918344813082,1.348484728395838e-06,
62,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae,svr,0.4195822827415743,7.536975354844093e-18,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
62,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae,decision tree,0.0723922741630835,0.15628394601179268,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
62,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae,random forest,0.3409579377787055,6.180639023475809e-12,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
63,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,linear regression,0.3586831502992337,0.0013588385629531255,
63,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,ridge regression,0.334901940165098,0.002909245587146197,
63,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,ard regression,0.33366633366633364,0.0030218434432797065,
63,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,svr,0.350026480023432,1.5427237464648533e-12,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
63,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,decision tree,0.0798084285649772,0.1179686118098572,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
63,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,random forest,0.3732172468811941,3.6004966453260834e-14,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
64,k__Bacteria;p__Firmicutes;c__Clostridia,linear regression,0.2814139052836969,0.013162816519423168,
64,k__Bacteria;p__Firmicutes;c__Clostridia,ridge regression,0.3369262316630737,0.002732866436069746,
64,k__Bacteria;p__Firmicutes;c__Clostridia,ard regression,0.4185551290814448,0.0001517322526302551,
64,k__Bacteria;p__Firmicutes;c__Clostridia,svr,0.4151464822140152,1.797154505898392e-17,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
64,k__Bacteria;p__Firmicutes;c__Clostridia,decision tree,0.1415170731940685,0.0054066773637826745,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
64,k__Bacteria;p__Firmicutes;c__Clostridia,random forest,0.4754537672780761,4.1401356588977826e-23,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
65,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,linear regression,0.4916136495083863,5.6170465798002185e-06,
65,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,ridge regression,0.5535517114464482,1.7740852755456078e-07,
65,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,ard regression,0.5977180714022818,9.505805366267303e-09,
65,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,svr,0.29983877545311305,1.9394543243840185e-09,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
65,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,decision tree,0.1485611431557192,0.003480917803006878,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
65,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,random forest,0.4512556573977082,1.0343240568391436e-20,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
66,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA,linear regression,0.4961551101315934,4.459087693730638e-06,
66,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA,ridge regression,0.5692202534307798,6.596645423254866e-08,
66,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA,ard regression,0.5701140964298858,6.224959663480902e-08,
66,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA,svr,0.2496459342862387,7.004079776728098e-07,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
66,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA,decision tree,0.192912405800206,0.00013967518646016796,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
66,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA,random forest,0.4383099048423188,1.6635409008944563e-19,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
67,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA,linear regression,0.2350211636850797,0.039639570854023684,
67,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA,ridge regression,0.3286187496713812,0.003523343891909911,
67,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA,ard regression,0.483201009516799,8.540695952824668e-06,
67,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA,svr,0.3141494352190081,2.894576082424834e-10,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
67,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA,decision tree,0.1983451297027161,8.922975553921783e-05,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
67,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA,random forest,0.4973074977978153,1.9121919279316034e-25,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
68,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__,linear regression,0.4000289190979327,0.00031266792816545127,
68,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__,ridge regression,0.4915084915084914,5.646933407261102e-06,
68,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__,ard regression,0.5819969504180029,2.8319048385912938e-08,
68,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__,svr,0.14164781471447724,0.0053635861235085715,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
68,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__,decision tree,0.0043644855366621405,0.9319757196032028,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
68,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__,random forest,0.3204859661901777,1.20619104620721e-10,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
69,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor,linear regression,0.3226773226773227,0.004207717512586428,
69,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor,ridge regression,0.3536726431463273,0.0016030530244260648,
69,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor,ard regression,0.3826436721173563,0.0005937346630264395,
69,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor,svr,0.2406803902568413,1.7744944091676732e-06,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
69,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor,decision tree,0.03285849657991058,0.5203490526186817,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
69,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor,random forest,0.2625311910072079,1.7280541139704106e-07,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
70,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas,linear regression,0.2477636467836441,0.029813995361119002,
70,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas,ridge regression,0.2743309322256691,0.01576175228928442,
70,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas,ard regression,0.2446500867553499,0.032002128365672115,
70,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas,svr,0.29910884720850434,2.1312068432231387e-09,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
70,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas,decision tree,0.011771355878449468,0.8179148924863765,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
70,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas,random forest,0.2931905547743952,4.533299440809809e-09,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
71,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor,linear regression,0.28064963504411816,0.013424101664248856,
71,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor,ridge regression,0.4042273515957726,0.0002663861262488805,
71,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor,ard regression,0.44142699405857294,5.854395673891257e-05,
71,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor,svr,0.3114932987016185,4.152365713854566e-10,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
71,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor,decision tree,0.06348941321781551,0.21388410505509367,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
71,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor,random forest,0.3751207687751297,2.6089913819340142e-14,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
72,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae,linear regression,0.4652452810347546,2.0147938829867775e-05,
72,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae,ridge regression,0.4842525895157474,8.109744414684854e-06,
72,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae,ard regression,0.5102529049897471,2.131543583735644e-06,
72,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae,svr,0.2460015356169809,1.0264561914187024e-06,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
72,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae,decision tree,0.11763146364989968,0.02096515923707077,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
72,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae,random forest,0.3865134468775015,3.6292715626986825e-15,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
73,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus,linear regression,-0.10531781347964764,0.3619884054568131,
73,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus,ridge regression,0.028392659971607337,0.8063643858071687,
73,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus,ard regression,0.1635995583364004,0.15511395473674178,
73,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus,svr,0.23602909024015464,2.834135788808408e-06,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
73,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus,decision tree,-0.008093905708527844,0.8742203375929307,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
73,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus,random forest,0.2182123896388148,1.5611197726371077e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
74,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,linear regression,0.4810121590951223,9.50737395217023e-06,
74,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,ridge regression,0.5018665544981334,3.3197045443751582e-06,
74,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,ard regression,0.4813344550186655,9.358879431795537e-06,
74,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,svr,0.28936371818167417,7.318292030305611e-09,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
74,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,decision tree,0.08123511273678644,0.11152043606637986,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
74,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,random forest,0.4065849825419001,9.275308574048055e-17,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
75,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella,linear regression,0.3842018093438323,0.0005613701465035328,
75,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella,ridge regression,0.4533098480466901,3.472719574932532e-05,
75,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella,ard regression,0.5333876649666124,5.895522039235403e-07,
75,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella,svr,0.3920885308017229,1.343684826913483e-15,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
75,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella,decision tree,0.10753068665522243,0.034930528505117305,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
75,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella,random forest,0.4534697515893107,6.3551166662767316e-21,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
