BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,P_VALUE,PARAMS
54,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales,decision tree,0.0687162183806852,0.17845856858165832,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
54,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales,random forest,0.3453434570706034,3.1767248603819614e-12,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
55,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae,linear regression,-0.011370283468642106,0.9218171206565496,
55,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae,ridge regression,-0.045585992954414005,0.6938192056573946,
55,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae,ard regression,0.10226615489773384,0.37614185806735,
55,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae,svr,0.014871278382802371,0.7711562289223675,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
55,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae,decision tree,0.10700155254073508,0.03584124004089726,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
55,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae,random forest,0.2319943976255882,4.221493489976603e-06,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
56,k__Bacteria;p__Proteobacteria,linear regression,0.375492928124507,0.0007652153947061037,
56,k__Bacteria;p__Proteobacteria,ridge regression,0.384483937115516,0.0005556850936494644,
56,k__Bacteria;p__Proteobacteria,ard regression,0.4520479520479521,3.6741494262071497e-05,
56,k__Bacteria;p__Proteobacteria,svr,0.2493413515372647,7.23307315519321e-07,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
56,k__Bacteria;p__Proteobacteria,decision tree,0.21296071065908387,2.515169086344805e-05,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
56,k__Bacteria;p__Proteobacteria,random forest,0.3972341800797389,5.280763234493213e-16,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
57,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,linear regression,0.02835341207151564,0.8066268519275742,
57,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,ridge regression,0.04195804195804195,0.7171145179651044,
57,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,ard regression,0.2225931962774068,0.05168041564944082,
57,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,svr,0.1352983681761945,0.007852489657705596,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
57,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,decision tree,0.017214383839032583,0.7363451345348391,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
57,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,random forest,0.30049284780926505,1.7819336725917664e-09,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
58,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales,linear regression,0.06345012520593693,0.5835417453905745,
58,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales,ridge regression,0.09448446290551553,0.4137183953163415,
58,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales,ard regression,0.13557495136442504,0.2397371608879097,
58,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales,svr,0.17505203740196768,0.0005600088044576683,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
58,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales,decision tree,0.06632824294091966,0.19406312272708687,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
58,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales,random forest,0.22143275796601475,1.1585095204426101e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
59,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA,linear regression,0.1379935853620064,0.2313772590509117,
59,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA,ridge regression,0.1689889058310111,0.14177678813779948,
59,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA,ard regression,0.2134444502865555,0.06233939551594421,
59,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA,svr,0.13743431448912316,0.006919077561854672,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
59,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA,decision tree,0.14280362490112478,0.00499587176593809,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
59,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA,random forest,0.21182548548365285,2.7840350222562445e-05,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
60,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__,linear regression,0.3276197486723802,0.003630970225720213,
60,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__,ridge regression,0.3157106051842893,0.005158704518923758,
60,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__,ard regression,0.4833061675166938,8.496655090656223e-06,
60,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__,svr,0.2269496618761258,6.878530768276732e-06,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
60,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__,decision tree,-0.05198203919987743,0.30899519839402817,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
60,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__,random forest,0.2651110410535669,1.293907965584175e-07,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
61,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,linear regression,0.4751827120248173,1.2604733362500665e-05,
61,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,ridge regression,0.5047583994952416,2.853178049380045e-06,
61,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,ard regression,0.5414585414585414,3.6799933492418545e-07,
61,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,svr,0.40607129806415576,1.02198584987132e-16,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
61,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,decision tree,0.05093310318140137,0.318872697847992,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
61,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,random forest,0.3405188667957873,6.602735960028633e-12,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
62,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae,linear regression,0.2942846627057153,0.009379556844181326,
62,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae,ridge regression,0.2634996582365003,0.02058757684649836,
62,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae,ard regression,0.1555023923444976,0.1768748466570388,
62,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae,svr,0.15121798354022664,0.0029338361410637787,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
62,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae,decision tree,-0.010265962102746716,0.8408682314759153,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
62,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae,random forest,0.08395964210258015,0.0999788987941328,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
63,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,linear regression,0.5289710289710289,7.590941145183975e-07,
63,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,ridge regression,0.491193017508807,5.7374909872523186e-06,
63,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,ard regression,0.4477627635522372,4.4421710822356014e-05,
63,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,svr,0.2900725547932231,6.700640410971798e-09,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
63,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,decision tree,0.151367186729912,0.0029055671088865746,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
63,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,random forest,0.3583634403510068,4.138198736671867e-13,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
64,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales,linear regression,0.4196855775803144,0.00014498465027430328,
64,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales,ridge regression,0.4163468110836532,0.00016575629101526397,
64,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales,ard regression,0.3721278721278721,0.0008605587048928635,
64,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales,svr,0.2029481610025199,6.0462151819709214e-05,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
64,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales,decision tree,0.1418203267377732,0.0053072004752214115,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
64,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales,random forest,0.42235342207151255,4.350952124923244e-18,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
65,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae,linear regression,0.4665071770334928,1.899825622552661e-05,
65,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae,ridge regression,0.3917924181082075,0.0004255322699808591,
65,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae,ard regression,0.3589305431410695,0.0013477017198936325,
65,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae,svr,0.2644062158242095,1.40076407537011e-07,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
65,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae,decision tree,0.06564912945702375,0.19867791249364256,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
65,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae,random forest,0.3743958010666479,2.950250238373906e-14,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
66,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria,linear regression,0.3814606446185393,0.0006194341984668983,
66,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria,ridge regression,0.34260476365739523,0.002288037773310937,
66,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria,ard regression,0.3168410536831589,0.004992515264504917,
66,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria,svr,0.3609766371002873,2.7177360389895143e-13,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
66,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria,decision tree,0.026410789217235216,0.6054199222562212,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
66,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria,random forest,0.2615146533324858,1.9350980465747359e-07,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
67,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,linear regression,0.3912403386087596,0.0004342909509144705,
67,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,ridge regression,0.4314895630685104,8.92922348173695e-05,
67,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,ard regression,0.4479730795520268,4.401238236782235e-05,
67,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,svr,0.3848693915598699,4.847466221356582e-15,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
67,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,decision tree,0.07613657565590526,0.13590503706546328,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
67,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,random forest,0.2985248848756374,2.297742096792879e-09,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
68,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae,linear regression,0.4030496221182915,0.00027868922919383344,
68,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae,ridge regression,0.4530732425469267,3.509687032513174e-05,
68,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae,ard regression,0.4600136705399863,2.5642073232601582e-05,
68,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae,svr,0.2742433042589754,4.5323480556572435e-08,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
68,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae,decision tree,0.15327169751354333,0.0025658495125936128,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
68,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae,random forest,0.38656503091207584,3.5963687244873965e-15,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
69,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,linear regression,0.4015563794536503,0.0002950380114490256,
69,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,ridge regression,0.43212051106787946,8.696445064618456e-05,
69,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,ard regression,0.5308901624691098,6.804367064175069e-07,
69,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,svr,0.19062171711362413,0.00016811306615271182,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
69,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,decision tree,0.12114823242055255,0.01740040563190647,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
69,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,random forest,0.2463634913283432,9.884852475201503e-07,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
70,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,linear regression,0.2926960716719697,0.009788085862861694,
70,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,ridge regression,0.3533834586466165,0.0016182871586781515,
70,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,ard regression,0.3836952521163048,0.0005717109497337112,
70,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,svr,0.3216119294026814,1.0302064155212844e-10,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
70,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,decision tree,0.047009453305608864,0.35762424821796257,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
70,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,random forest,0.3115424197416654,4.1248825697663965e-10,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
71,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,linear regression,0.35622272464377724,0.0014742116329239355,
71,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,ridge regression,0.33842473316157523,0.002608530726354276,
71,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,ard regression,0.4008097165991903,0.00030353873275987936,
71,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,svr,0.41103432122380656,3.976262974260933e-17,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
71,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,decision tree,0.0573297687675697,0.2617958136600968,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
71,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,random forest,0.3380687834095685,9.52782914529867e-12,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
72,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales,linear regression,0.5296545559703454,7.301440358844256e-07,
72,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales,ridge regression,0.541221935958778,3.731844109706019e-07,
72,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales,ard regression,0.5529470529470529,1.8412646836775e-07,
72,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales,svr,0.4215540977803931,5.1007908818159965e-18,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
72,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales,decision tree,0.02347541692388487,0.6461002676357793,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
72,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales,random forest,0.3706113674727821,5.5767710467069176e-14,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
73,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae,linear regression,0.6861559493138439,5.699624943067763e-12,
73,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae,ridge regression,0.6762710973237288,1.4828501120562352e-11,
73,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae,ard regression,0.6879436353120564,4.775291736211941e-12,
73,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae,svr,0.4964031723442403,2.4073598585873424e-25,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
73,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae,decision tree,0.060068572411719375,0.2396507888650856,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
73,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae,random forest,0.3965163511246873,6.021492565619145e-16,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
74,k__Bacteria;p__Verrucomicrobia,linear regression,0.2285083337714917,0.04562059134330077,
74,k__Bacteria;p__Verrucomicrobia,ridge regression,0.11585782638414215,0.3156661747016308,
74,k__Bacteria;p__Verrucomicrobia,ard regression,0.3433671591566328,0.0022335506047546664,
74,k__Bacteria;p__Verrucomicrobia,svr,0.1626795566413239,0.0013601046064937966,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
74,k__Bacteria;p__Verrucomicrobia,decision tree,0.2165718221692665,1.814211570509401e-05,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
74,k__Bacteria;p__Verrucomicrobia,random forest,0.23105668873725296,4.626381619453549e-06,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
75,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae,linear regression,0.21433829328566167,0.06122519299776773,
75,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae,ridge regression,0.2006151742993848,0.08021670188254752,
75,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae,ard regression,0.3044061201955939,0.007109696498117983,
75,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae,svr,0.18992831050908435,0.00017773815784315547,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
75,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae,decision tree,-0.005938110289594139,0.9075445184138272,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
75,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae,random forest,0.2325447204849017,3.999863937544062e-06,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
76,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales,linear regression,0.1004534998443671,0.3847050723911921,
76,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales,ridge regression,0.020794994479205003,0.8575372009469197,
76,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales,ard regression,0.23849834376150164,0.03672311205634915,
76,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales,svr,0.08516974117616741,0.09516686117294032,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
76,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales,decision tree,0.12725738108476473,0.01245376644602612,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
76,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales,random forest,0.26818867440994604,9.125471826231328e-08,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
77,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,linear regression,0.32996168280907995,0.0033831479969686565,
77,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,ridge regression,0.1895998738104001,0.09862898841759615,
77,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,ard regression,0.36384667963615336,0.001142827623006317,
77,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,svr,0.1758655301390187,0.0005271517383855766,{'kernel': 'linear'; 'gamma': 'auto'; 'C': 0.01}
77,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,decision tree,0.05826022462626076,0.25411971422693974,{'max_features': 2; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
77,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,random forest,0.3272168816702495,4.6529235352307736e-11,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}
