BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,RANDOM_RHO,P_VALUE,RANDOM_P_VALUE,RMSE,RANDOM_RMSE,PARAMS,BETA
29,Bacteria;Firmicutes,ard regression,0.3755469755469756,-0.07500643500643503,0.024002416058921,0.5285910365234192,0.13070298925345225,0.20007244816588327,,-0.0063339446448238915;-0.002265049668080315;0.0019449127957335845;-0.0011338911941991294;0.002659486962616825;0.0;0.002651767849596213;0.0009887040601876784;0.0;0.0013410849454062355;0.00032073609913203544;0.0005279001224213671;0.0;0.002731937623717149;0.0;0.0;0.0;0.0;0.00046333473086109184;0.0;0.0;0.0;0.0;0.01929833221937846;0.0963729327662155;0.0009161980568516113;-0.0005994848892252453;0.002733244928314727;-0.0011766403783278075;-0.2589100225543006;0.0005785140302746317;0.0;-0.0003105320591947835;0.043864753830621286;0.062455556668422216;0.0007084458286239794;-0.1161463599750998;0.00030535406870339153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0005588688436740758;-0.10175934826755524;0.0;0.0010882864956286134;0.0;0.0;-0.019543771847466543;-0.00041834878475067327;0.0;0.0;0.0;0.0;0.00272609528025409;0.0;0.12390702147980232;-0.0005669183244474602;0.0026960225330327;0.15662217294008934;-0.0011696679003548416;-0.006987877736999212;0.0;0.009072302450847888;-0.08164802539183563;0.11001432571353248;0.002497829358071794;0.09556722392795107;0.0;0.0;0.00017809705937106644;-0.003733574844621294;0.0;-0.08075067941827446;-0.001162041971691194;0.0;0.0;-0.005297433307674936;0.0;0.0;-0.00018984397751918312;0.0;-0.0005776662001171932;0.062210762435987714;0.0;-0.002327847167214378;0.0027278292250394473;0.0;0.0;0.6073112202003295
29,Bacteria;Firmicutes,random forest,0.14676796977769346,0.005784643120394293,0.04929392712161791,0.5810926589442248,0.12176845185894584,0.1399625392257061,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
30,Bacteria;Firmicutes;Bacilli,ard regression,0.6288288288288288,0.0031402831402831412,4.0016180629272415e-05,0.5607807777662883,0.1430458012719945,0.26019946949992045,,0.0;0.0;-0.024795231030918536;-0.00031146926528264956;0.0;0.0;-0.0014838147877000395;-0.004836236178344325;0.0;-0.0013355140515893234;0.0015848711991167967;0.09557277101339703;0.0;0.0;0.0;-0.038431501314001616;0.0;-0.014704843545250769;-0.0002974326142315222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005592555906986765;0.00014995036532517637;0.0;0.0;-1.0123281895681517;-0.0042024299988287;0.0;0.0;0.0;0.001335590006194463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016080506395040898;0.05248787341060703;-0.00029756426595853894;0.0;0.0061954790461301815;0.0;0.0;-0.023629351639524652;0.02836295614328204;0.0;-0.002364129588033654;0.009505064644601704;0.0;0.0;0.0;0.0;0.0;0.0;0.09483397833814043;0.00019560481501841644;0.0;-0.000330178006538859;0.0002471001000462825;0.0;0.0;0.0002683150689842891;0.0;0.0;0.0;0.0;0.0;0.0;0.3813915578758707;0.0;0.0;-0.00032620571015247967;0.01222764021341349;-0.0022562532611951143;0.0;0.0;0.0;0.0;0.0;-0.0011047400697661196;0.0;0.00020237769641005812;0.0;0.0;0.0;0.0;0.0
30,Bacteria;Firmicutes;Bacilli,random forest,0.2598943331971945,-0.025374722231605945,0.00042621413104587815,0.6396792830023933,0.11307784028368616,0.2160246031456184,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
31,Bacteria;Firmicutes;Bacilli;Bacillales,ard regression,0.3544401544401545,-0.0007979407979407896,0.0339226557475808,0.5934134849907936,0.04540173246946072,0.25901481985405755,,0.0;0.0;0.0;0.0005450498214050309;0.0;0.0011251358916000665;0.009324137501108528;0.0;-0.008616087387183462;0.08537011307712089;0.0011099198487073678;0.0;-0.007840113276606536;0.0;0.0;0.0;0.03357527226455355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.00026202523271860213;0.0;0.0005450498214050477;0.0;0.0;-0.6817796594785476;0.0008874731775353716;0.1020935103437857;0.0;0.0;-0.0018855416624285692;0.0;0.0;0.026395153803511717;0.0;0.0;0.12925953296664092;0.0;0.0;-0.06684535036224756;-0.0011470066284136814;0.0;0.0005948416016492846;0.0;-0.015729327218959734;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.458673802962834e-05;0.0;0.0;-0.00023267180926444373;0.0;0.0009735878306011482;0.0005450498214050144;-0.00020176724000977632;0.0;-0.023021524543823346;-0.0002779385192008973;0.0;0.0007429472244465911;0.0;0.0;0.0;0.0010896096268021211;0.00022712709326419656;-0.07181334119665703;0.0;0.0005450498214050142;0.0;-0.039152780311327094;0.021434043475521008;0.08038834146924506;0.0;0.0;0.0;0.0;0.10099691214057274;-0.00036545754083949983;0.0;0.0;0.0;0.0;0.0006004941419012923
31,Bacteria;Firmicutes;Bacilli;Bacillales,random forest,0.2463726664842565,-0.013052434046418879,0.0008562191393645327,0.5555251645333373,0.10534695924443208,0.1548500460171926,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
32,Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae,ard regression,0.5222651222651222,-5.14800514800573e-05,0.0010858414162190086,0.3546101643324467,0.012275295618345904,0.02593645213420633,,0.0;0.0;-0.0672995959528819;0.0;0.0038636696505435293;0.03360676688478057;0.0;0.0;-0.015631364535099782;-0.018363228829080147;0.0027169901493923772;0.07824247544784778;0.0;0.0016982328583296203;0.0013037544640281452;-0.10190442943447924;-0.021869759914038635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019717526464107095;0.0015460566384145936;0.0;0.0023140960490180347;0.0;0.0;-0.9511289453031225;0.0;0.0;-0.05013804537994991;0.0009355546401706884;0.0;0.0;-0.01040795295470952;0.0;0.0;0.0;0.0;0.0;0.0;0.0020809332169292615;0.0;0.0010416614680925228;0.0;0.0;0.01490230784386502;0.0;0.0;0.0;0.0;0.0;0.0;0.0019057634801859951;0.0;0.0;0.17077216967138395;0.002629207601966149;-0.0008884752856754767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013006017087565004;0.0;0.0001247233145635631;0.0;0.015338687169925659;0.015579301615908182;5.436981282019995e-05;0.0;0.0;0.0;0.0;0.0;0.0004261096231389348;0.0;-0.0015037445124610098;-0.009654030795374396;-0.00023746494550064504;0.0;0.001854684012784265;0.0;0.0;0.0
32,Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae,random forest,0.2669111298640643,-0.002446995737210617,0.0002923630451036807,0.5887825488577492,0.09731172182332758,0.1083599819698424,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
33,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillales_Incertae_Sedis_XI,ard regression,0.6056628056628057,-0.01449163449163449,9.073654533953408e-05,0.456764358280417,0.32823298682980023,1.3088672692130283,,-0.0734314843168397;0.0;0.0;-0.00010348303394994675;-0.0004577723194047187;-0.0005113993565947136;-0.09407412787001485;0.0007052733907781057;0.0007321536048275026;-0.19397265933710028;-0.0015533461923621732;-0.11666092507612354;0.25515173102021654;0.0;0.0;-0.07533531232619785;0.0;0.0002685980710436269;-0.0004581403816186413;0.0;-0.05109511002333225;0.0;0.20223510449154813;0.0009141358682511348;-0.00044532278778661877;0.00033606818309207603;0.00013747217042613314;0.0;-0.00010348303394999571;-0.0013003904452075204;0.33541334722992555;-0.0014306952521182987;-0.0015617194196449174;-1.052222988407845;-0.02587499694514816;0.16101943909414948;0.002131319359800542;0.0019533791238281538;-0.13799037819460924;0.0005325114235601116;0.0597580937523822;0.26379004538322803;0.0;0.0;0.0016743632779022122;0.00839854716311422;0.00010010927004808285;0.09050879782925869;-0.14531402563204376;0.0006230893069643472;0.0024943306177389437;-0.20168404834770623;0.0;0.0;0.0020783009057748114;-0.07458633413223562;0.052574928113939164;0.002863304236315211;-0.00045836437366931387;0.027646607415389643;-0.15362711743299004;0.0001318059931727429;-0.0004583337443051486;-0.0023563947276671344;-0.00010348303394992611;0.0;0.0;0.15475777893936488;0.00014038905318341705;0.0003086781487765534;-0.00025038837159949997;-0.09372205961604675;0.0;0.0;0.000424446054906293;-0.2903321450296304;-0.002426349925117865;0.12219210899896864;-0.00010348303394994561;0.00045768798037558716;0.001927312817148896;0.0013377404825160636;-0.0008866169892670356;0.0;-0.38778589076084213;-0.0017264177573757629;-0.00028043241293873643;0.00015857204533064765;-0.00019535175638080377;0.0004119001298113929;-0.0004583222791363268;0.0006946523758438547;-0.028600947472574613;-0.005754604946202992
33,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillales_Incertae_Sedis_XI,random forest,0.6579094803164826,0.006072842008613785,1.0822121444720506e-23,0.4868251617632257,0.6362824118531162,1.7533212950758177,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
34,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae,ard regression,0.3915057915057916,-0.005353925353925362,0.01821293871152416,0.5490557211128992,0.6557120147215179,1.3128340015826898,,0.0;0.0;-0.0022902960396825717;0.0024591378537146815;-0.0004751900275229917;-0.0026786403731949267;-0.19641606690813795;-0.1394530381913118;0.017041267982904673;0.3816073313683114;-0.0025779808288497377;0.0;-0.438740878836606;-0.0006024075405241125;-0.0006715559152996631;0.0075611891464957125;-0.105648245217018;0.20772450534920928;0.0003935539657999382;-0.12707085381125008;0.08870658797438868;0.0018834868916198873;0.0;0.0;0.0;-0.1368102192962796;0.0014941183882361186;-0.0006256412173460078;0.0023420000147264114;0.0;-0.041786759975428765;0.0;-0.0015684473666001868;0.0;-0.7887540769264596;0.0;-0.1285327083535401;-0.000868469694144117;0.0;0.22393080057384196;-0.0009720990404147988;0.023319051209206257;0.0;0.001593854773516775;0.0;0.0007122318318071527;0.07813162614518684;-0.001557422640929294;0.0;0.002441768553762753;0.0;0.0;0.0;-9.621279920305227e-05;0.0;0.0;0.0;0.0;-0.0005762007937574138;0.0;-0.00013172623753338582;0.0014941183882361134;-0.0005177688556457741;-0.1933889997812754;0.0023605436885239302;0.00265608498793362;0.0;0.0;0.002403967003553962;-0.0010715366555314322;-0.000464462250620453;0.0;0.0;0.0013320199632185909;0.0014744134691603804;0.0001178658683133273;0.0;0.0;0.0023810674484543164;0.0;-0.1422497942649507;-0.0030946615519267997;0.21926888054957241;0.0;0.24142163654911528;0.0;0.3050695746891552;0.0004777009354703144;0.00047746139302732324;0.0;-0.0005821339909714662;0.0;0.0;0.0
34,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae,random forest,0.4399808220380548,-0.027972458972794788,6.411490747591042e-10,0.5105636981682414,0.5354244993678499,1.005129931570603,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
35,Bacteria;Firmicutes;Bacilli;Lactobacillales,ard regression,0.5626769626769628,-0.062445302445302435,0.00035405071950993786,0.4947891261825208,0.10522332421769914,0.5217884941744579,,-0.00815183934211294;0.0;0.0;0.0;0.00036868325624981945;-0.0012951734529676499;-0.09796360498453033;-0.001332129299246095;0.005235358815182984;0.0008429841053819282;0.0003686832562498194;0.0;0.0;0.0003686832562498272;0.0003686832562498108;-0.0006181777730969601;0.0;0.0;2.8650614489815285e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0006565021046203637;0.0;0.0003686832562498108;0.0;-0.0031226373478784437;-0.034326013083905364;-0.0007301469386550802;0.0003686832562498695;0.0;0.0;-1.0647507882264404;0.0012273198074969475;0.0020975024928912367;0.0;0.0;0.07668595767782325;0.07770315914432957;0.0;-0.0014969901144625875;0.027324588503072553;0.0;0.00036868325624981967;0.0017301850353514743;-6.257480563555762e-05;-0.0011215159417717088;0.0;-0.0035313557446358104;0.008942028248236391;0.00016980968156501679;0.0;0.0;0.0;0.13599226977005302;0.00036868325624981035;0.06847580205393226;-0.0025673446814239733;0.0002304816515608787;0.0003686832562498278;0.0;0.0;6.547568585335498e-05;-0.17026631574552786;0.0;0.0;0.0003884562684431408;0.00105973778018646;0.0;0.0;0.0;0.0;-0.0012213051588483357;0.0;0.019890501771962145;0.0;-0.14676202443889663;0.0;-0.0011183816820725904;-0.0022125506392659143;0.0;0.0020199457463904304;0.0;0.0;-0.0013008291137807763;0.00011336021236653857;-0.08697860487169448;0.00036868325624983577;0.0;0.0;-0.00035716184620326343
35,Bacteria;Firmicutes;Bacilli;Lactobacillales,random forest,0.3328970821546191,0.011504697954615969,4.969210757240059e-06,0.4839235172717293,0.24262722807041445,0.4205853363325204,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
36,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae,ard regression,0.4110682110682111,-0.008211068211068217,0.012754146460640771,0.4223975570809918,0.19736380140506365,0.3835681357403979,,0.0;0.0;0.0;0.0;-0.08311784201672685;0.0;0.0;0.17695649563939497;0.0;0.0;-0.30253341032174985;0.045918025507138444;0.0;-0.08311784201672112;-0.08311784201672347;-0.0914167562600115;0.0;0.0;-0.00011050586991886553;0.0;0.0;0.021599611190518394;0.0;0.0;0.0;0.0;-0.0004995674059893553;-0.08311784201672519;0.0;0.0;0.42817609099991877;0.0;0.0;0.0;-0.09541195300739762;-0.03809225047735792;-1.0267334074716765;0.0;0.0;0.0;0.0044339167404935645;0.0;0.0;0.0;0.0;0.06825385496636993;0.0;0.18778990744742388;0.0;0.0;-0.008020402158780795;0.013815559614236425;0.0;0.0;0.0;0.0;0.0;0.0;-0.0831178420167249;0.0;0.0;-0.0005234153621166204;-0.08311784201672874;0.0;0.0;-0.00027051250477530206;0.0;0.0;0.0;0.0;-0.00042725108953826403;0.0;0.0;0.0;0.0;0.0016961713170657651;-0.052117371536937074;0.0;0.0;0.06690656973070144;0.07476801641918263;0.0;0.06612349223526154;0.0;0.11073413279836894;0.021761307051362342;-0.000618840498634193;-0.0828112727876199;-0.0003047772765081608;0.06070570153359858;-0.08311784201673166;0.0;0.0;0.0
36,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae,random forest,0.3701176809501893,-0.0006171851900021978,3.156831058916575e-07,0.4934887435347415,0.15866275228677246,0.27708875626138874,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
37,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae,ard regression,0.17837837837837842,0.06077220077220076,0.2979332075024217,0.4164176467076852,0.5971260436894286,1.0072319460891088,,-0.015870768273418417;0.0;0.0;0.0016105216097684395;0.0016105216097684354;0.054211298364842626;0.0;-0.08545170054880805;0.0;-0.34869802468233324;0.0016105216097684026;-0.044558817123203386;0.0;0.001610521609768415;0.0016105216097684518;0.0;0.0;0.036655116213496666;0.0016105216097684109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007028809062682939;0.0016105216097684354;0.0016105216097684067;0.0;0.0;-0.3939199022868153;0.016432996968664848;-0.019250339806076672;0.20708563340437808;-0.12270350168405005;0.3638667053370125;-1.2674022748313452;0.0;0.0;-0.12089161522786493;0.0;0.0;-0.1715151039502941;0.019471523050089846;-0.0035274541114689276;0.5163004147173813;0.30089365758490516;0.43832030075840683;0.03142449115525614;0.0;0.12962549469560034;0.0;0.0;0.0;0.0;-0.03885342018343483;0.0;0.0016105216097684661;0.0;0.0;0.00077855960807107;0.0016105216097684026;-0.5743622216844341;0.0016105216097684703;0.0008599190885728552;0.0;0.0;0.0006640154191474809;-0.05285082136771304;0.0010000614066212044;0.0;0.0;0.024707164167346026;-0.0003730051446388274;-0.0007169284945160183;0.0;0.0;0.0016105216097684354;0.0;0.08256414840102903;0.0;0.27415619614882075;0.0;-0.1292601879112281;-0.016870393207267152;0.0;-0.004542080517600898;0.0008946877976307574;0.030330112901107542;0.0016105216097684724;0.0;0.0;0.0
37,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae,random forest,0.4623367167113384,0.0073212727756904435,6.417069204409022e-11,0.5479784468200801,0.04582831154691544,0.10703858648854876,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
38,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae,ard regression,0.5256113256113256,-0.015624195624195624,0.0009948035083115485,0.6947419930226406,2.1336625099979845,4.3583214443861475,,-0.00021800519090334973;-0.000898266269074191;-0.006162546294125392;-0.31273910007369;-6.953518419106873e-05;-0.0006887818122318543;-0.46311131296650293;-0.0002662192544409907;0.001363032147381153;0.0;-0.31273910007368627;0.3774478968656662;0.00016742445927449563;-3.848567111833634e-06;3.3901217865759165e-05;-0.00016676872259102112;-0.002085301381326152;-0.00030000608981754594;-5.626617832979792e-05;-0.0015228575186516991;-0.0005706700137485665;-0.0006535766906864091;-0.03116780980559276;0.00045811443760630576;0.0;0.0008085371188784084;0.0007494458228101125;7.129281714444555e-06;-0.31273910007367994;0.0;0.7104869385361652;0.0011966387952463465;-0.0005443103843709888;0.000638830497894405;0.0006216176292231409;0.0014237139300324053;0.004458015313455465;0.0013671280143170805;-0.7289420236796408;0.0;0.2571392879532731;0.0009936515230658078;0.00018528712389057162;0.00024167953384616377;0.29201252462939425;0.08757856422236196;-0.3127391000736797;-0.0014044392333809326;-8.849970411065832e-05;0.001432315952050052;2.819104187136922e-06;-0.002132243235273374;0.0;0.0052739373749474015;0.049094946528205306;-0.0025341962428464503;2.2675827940115757e-05;0.00045709285483031264;-1.602443564817842e-05;0.0;-0.3025586991480919;0.0006976249749841204;-4.574502200551212e-05;-0.0011577934435455326;-0.3127391000736898;0.0006453883050379508;0.0007101889752066346;0.0008225831227690656;0.000777460303047154;-0.0006836298875519661;-1.1123364666527416;-0.17344455773985681;-0.07292437102718449;0.00048229024767838585;0.0002153038552644983;0.38943572392999815;-0.0004583484285745787;0.0;-0.31273910007367745;0.13547321641852794;-0.0007364166256537616;0.028919609038427174;0.0009954034326809503;0.05977943349113811;0.0008229680355789034;0.0007945271577938256;0.22279888387212385;-0.0016903608168414718;0.0009114423217646511;-5.271603923972016e-05;-1.3232706468401636e-05;0.0003392578275403373;0.0;-0.10405409941279727
38,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae,random forest,0.6241296175276677,-0.03835794035476752,7.957463898592696e-21,0.4833232786588376,1.4087109751203246,3.0478658945848616,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
39,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae,ard regression,0.2440154440154441,0.046100386100386095,0.151513340645045,0.5018112552033658,0.6001773591467938,1.054196866816582,,0.0;0.16661739359600233;0.3492553582180364;0.00019344970747634972;0.00022350894933325746;-0.36269559273259605;-0.0013997559905804438;-0.0009989554651581925;0.0005861207741747427;-0.12848422391092876;-0.00019726711218387874;0.0;-0.0005437314056208491;0.00021501545887405975;0.00020999593905365326;-0.0006236143423066479;0.0;0.028984430476368908;0.00022202434005007748;-0.0003431723147452047;0.1750350389133764;-0.14610720577173814;0.0028328992854225955;0.0;0.0;-0.47816699724758194;0.0074017606358286235;0.0002133566790746171;0.00019344970747639796;-0.2979998801824223;0.0004423685423952089;0.0007206134007286927;0.3851860030034791;-0.0009806243365825123;0.0976916331977527;0.12033953507804332;0.17338943733294856;0.0015058070780871735;0.0;-0.6528093874058482;0.0015089711376891383;0.0;0.0;0.0007555750806005517;0.0;0.0004285124657238507;-0.32476248623011494;-0.0005646524027226812;0.000544585456582261;0.0;0.0;-0.001502970327625045;-0.0011879369066285154;-0.0006245040504445657;0.0;0.0;0.01101136990426136;0.0011939741527772787;0.0;0.0;-0.001214960443388993;0.06519099749822042;0.00022078803672568594;-0.0009224603577774762;0.00019344970747633836;0.5212524620925497;-0.10928228411326828;-0.0009416664018109258;0.005885842061458076;-0.19307621292956662;-0.001143926029670929;0.0;0.0;-0.0021086569018659257;-0.0003146074461566838;0.0;0.15682521841604824;0.1278863336126436;0.00019344970747633836;0.1946765400076823;-0.00020847325414305595;-0.27612251363350754;0.0007363181807124875;0.0;0.002521452888170392;0.0;0.5575495539233178;0.0;0.0010723028038439352;0.0;0.0;0.00020126718294280184;0.0;-0.0015304918266521772
39,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae,random forest,0.2405955628012605,-0.02388289592204797,0.0011404721848992194,0.4904779053334804,0.5905092094920361,0.7721133393449604,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
40,Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae,ard regression,0.4115830115830116,0.03626769626769627,0.01263163847981397,0.5360944175795477,0.6225851858885041,0.8857599929710712,,0.0;0.0;0.0;0.0024423109310475724;0.0;0.03262606278195812;-0.001935481445741079;0.0;0.0;0.0;0.002146486496285057;-0.0009768374719526934;0.0;0.0003008917975005366;0.0;0.1995689586744862;0.0;0.0;0.00039140683832120115;-0.021488752629476852;0.0;0.0;-0.05931048360873694;0.0;0.0;0.0;0.0024423109310475213;0.00026909340268989573;0.0024423109310475724;-0.009658143158686289;0.0015883296881064836;-0.0006747602022218207;0.0;0.0;0.0;0.00016993135834116437;-6.071666045201662e-05;-5.402901657090971e-05;0.0;0.0;-0.7114372853967988;0.0;0.0;0.0;-0.056892009771608264;0.0003146324491486876;0.0001782729037920451;0.0004828246133575277;0.0;-0.0009470957096558148;0.09026571813117523;0.04508003229311327;-0.02103928946580715;0.00010486065945408812;0.0;0.02734668870394265;0.002926946535060064;0.0;0.0;0.0;0.0;0.002442310931047553;0.00037339950511413846;0.0012918642684459109;0.00244231093104755;0.0024423109310475724;0.0;0.0;0.0024423109310475724;0.11843187783407481;0.0;-0.003484027566935148;0.0;0.006765360089191441;0.00019274582528060956;-0.0006908798503608655;-0.009072016342280335;0.09659480044333187;0.00244231093104755;0.11486901285645565;0.004342080259416751;0.001888366305737883;-0.004360478684159901;0.0;0.0;0.0;0.0007234210027912044;-0.11890977722688723;0.0;0.0;0.0;0.0;0.0;0.00047766517327686513
40,Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae,random forest,0.4247884310004258,0.012476939619535143,2.792811165338609e-09,0.5423387994820997,0.2887878437883701,0.5675646505158541,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
41,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae,ard regression,0.13153153153153155,-0.03747747747747747,0.44446893670850063,0.44185718205021535,1.013508981427569,1.1296572098081354,,0.13683105684655789;-0.16936207651381607;0.0002079478381933069;-0.0004052092056596446;-0.0012845401897288997;0.0;-0.10007765713335333;-0.0008561459208684342;0.18904998716801652;0.0;0.00022613814804335508;-0.0006821735697769703;0.0012871560986281603;-0.0014281421738397673;-0.001500798395168932;0.0012431116226704088;0.0;0.0;-0.11329899393267122;0.0;-0.2796635907475622;0.0005480811640633369;0.0;-0.0017713441896359753;0.0919128368262946;-0.3976419371747826;0.00028555174553562715;-0.0014530748772381176;0.0;-0.3483255844434404;-0.00018329339241127774;-0.000565363413563767;0.0009276561652004071;0.0003553726011104151;-0.00183431716544413;0.00042940618966925704;0.3955565359471976;0.0;0.0;-0.0012827937479266709;0.0031502932656462587;-0.6750305473302793;-0.0018424238586962536;-0.2748436432310957;0.0;0.00016154735414971086;-0.7977359412593119;0.0013643610292239866;0.0008814026861369786;0.0009380435107787351;0.04833949963990737;0.0;0.0;0.2033573688511242;0.0;-0.13747002287123336;0.0;0.0;-0.0013994575168194397;0.08867153196096848;-0.34822837689495834;0.0002903030012784443;-0.0013336705045767735;0.0;0.0;0.0;-0.0012037088429875862;0.0;-0.00011602068794232098;0.00097742705083474;-0.0014802800811971454;0.09791867925975405;0.0;-0.00036358756422658696;0.0002843456419007839;-0.001797358250876293;0.15745836093565824;0.0;0.0;0.09944773293015757;-0.000625119875584572;-0.030197793846502625;-0.0001690268773236372;0.0;0.0008347964295370369;0.0;-0.0014413752780412618;0.00025890708296327964;-0.0015892196591875236;-0.000983902818795277;0.0;0.0006578606462875936;0.0;-4.887357540387002e-05
41,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae,random forest,0.15968726187862034,-0.024984798323697543,0.03225278622382703,0.6015641704295238,0.6737584737439868,0.8108072507619399,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
42,Bacteria;Firmicutes;Clostridia,ard regression,0.33075933075933084,0.1028056628056628,0.04879584902244954,0.4776079284800529,0.7251839092025563,0.8348433909085615,,0.0;-0.16721135042524968;0.08499288308287176;-0.007849838057246728;0.008407214291734013;0.002584204804938219;-0.12532423343674842;-7.504473405623402e-05;0.08658537192803652;0.0;0.00011800152140261574;-2.5951997501744052e-06;0.0819526789051957;0.007168152519531662;0.0032097994265260364;0.0009033101998003048;0.0;0.0;-0.0020600534185533973;0.3985231112674145;-0.08738672990982102;0.0;0.0;0.0018761827810738012;0.0;0.0;0.00011800152140261674;0.004972424901736071;-0.01118876115572649;0.0;-0.0005773700381621209;-0.0006791820866935059;-0.06605825152221435;0.0;0.03256448572907644;-0.1476664176587737;-0.001491543931037386;-0.00015910452234263787;0.0;0.0;-0.0012350064182225962;0.0;-0.24652991069078586;-0.27597557825715613;0.008696377963583355;-0.0010712602258327907;0.001038514442192105;-0.17203413249168087;0.0018243836565143806;-0.07694752035079304;0.0;0.2580081472234949;0.0;-0.0008556574284336687;0.0;0.0;0.0;-0.0025133440371838097;0.3070664205403105;0.0;0.0;0.00011800152140261674;0.5284906006430248;-8.836832205235854e-07;-0.010384798730022064;-0.005714996373794594;0.0;0.0;-0.009012352332117207;0.0005661785740232149;-8.553737205170638e-05;0.0;0.0;0.0;0.0005717665943275507;0.0;0.0;0.0;-0.00966557131601022;-0.014862828073701541;-0.0006282103072859391;-0.06304735275396785;0.0018521822904216574;0.0;-0.00019530513237721515;0.0;-0.0013301105946064962;-0.0011388494807192792;-0.0021070921874725194;0.0;0.08703094829007109;0.0;0.0;0.12418090347932248
42,Bacteria;Firmicutes;Clostridia,random forest,0.2986123939583888,0.046708003903161946,4.667402767768782e-05,0.5707848743084623,0.3296272056233691,0.3890220331671521,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
